company_number,company_name,company_status,company_type,date_of_creation,date_of_cessation,sic_codes,postcode,has_charges,has_been_liquidated,n_officers_total,n_officers_active,n_filings_total,n_filings_year1
07621990,CONUNDRUM FILMS LTD,active,ltd,2011-05-04,,['59112'],BL6 4RL,False,False,2,1,31,2
07618602,TSI CARITAS LTD,active,ltd,2011-05-03,,['70229'],M25 9RB,False,False,1,1,30,1
07508182,CLAIMPOINT LIMITED,active,ltd,2011-01-27,,['74909'],TF2 9TW,False,False,10,1,75,7
07567426,DAJOBE INVESTMENTS LIMITED,active,ltd,2011-03-17,,['64303'],BS9 4BQ,False,False,2,2,51,4
07774158,CPI (LONDON) LTD,active,ltd,2011-09-14,,['13921'],SW17 7NF,False,False,3,2,39,1
07809985,EVERARD CONSTRUCTION MANAGEMENT LTD,active,ltd,2011-10-14,,"['41100', '41201', '41202', '43390']",E1 5LQ,False,False,3,1,53,1
07623492,ARRIVAL DOWNHOLE TOOLS UK LTD.,active,ltd,2011-05-05,,"['26511', '72190']",CA4 8ER,False,False,7,3,48,8
07697457,EDENDI LTD,active,ltd,2011-07-07,,['47540'],OX10 9LB,False,False,3,3,31,1
07621091,AXISMICROGEN LTD,active,ltd,2011-05-04,,['43220'],SG18 0BP,False,False,3,1,31,1
NI607188,STEWART ENGINEERING (NI) LIMITED,active,ltd,2011-04-20,,['28990'],BT71 6AB,False,False,4,3,39,11
07611198,GC HOME SOLUTIONS LIMITED,active,ltd,2011-04-20,,['82990'],N14 6HF,False,False,1,1,31,1
07610636,HALES MEADOW CONSTRUCTION LTD,active,ltd,2011-04-20,,['41100'],ST13 5QW,False,False,3,3,32,2
07773730,D C INSTALLATIONS SYSTEMS LTD,active,ltd,2011-09-14,,['80200'],NG14 5GD,False,False,1,1,30,3
07626850,APP STREET LIMITED,active,ltd,2011-05-09,,['62012'],CB8 7HQ,False,False,3,3,31,2
07604860,SIGMA MANAGEMENT CONSULTANCY LIMITED,active,ltd,2011-04-14,,['70229'],KT3 6AJ,False,False,2,1,38,3
07641854,CARDIOLOGY CONSULTING (UK) LTD.,active,ltd,2011-05-20,,['86220'],TN23 3GE,False,False,4,4,31,1
07600976,PEPPERBERRY DAY NURSERIES LTD,active,ltd,2011-04-12,,['88910'],L17 4LE,False,False,4,2,54,4
07635671,KNX ASSOCIATES LIMITED,active,ltd,2011-05-16,,['96090'],KT6 4DJ,False,False,2,1,37,3
07721213,PURPLE CASTLE MEDIA LIMITED,active,ltd,2011-07-28,,['58190'],B70 9HZ,False,False,1,1,28,1
07599942,ARZIGA LTD,active,ltd,2011-04-11,,"['70221', '70229']",SN12 6YB,False,False,1,1,30,1
07635997,YOUR NEXT OFFICE LIMITED,active,ltd,2011-05-17,,['68209'],SN12 6HL,False,False,3,3,33,1
07587606,353 HGL FREEHOLD COMPANY LIMITED,active,ltd,2011-04-01,,['98000'],GU22 7XH,False,False,13,4,66,12
07634747,CYBERMORPHIC SYSTEMS LTD,active,ltd,2011-05-16,,['74100'],RG9 1SH,False,False,2,2,29,1
07584441,ABBEY ESTATES (YORKSHIRE) LIMITED,active,ltd,2011-03-30,,['99999'],S64 8AP,False,False,2,2,30,1
07628201,BOLKAS LIMITED,active,ltd,2011-05-10,,['86210'],RM8 1JY,False,False,1,1,30,1
07640478,RAPSOLE LIMITED,active,ltd,2011-05-19,,['68209'],SE1 8RT,False,False,9,4,53,14
07588846,ATLAS SOUTH EAST SERVICES LIMITED,active,ltd,2011-04-04,,"['68209', '82990']",RM11 3BJ,False,False,3,3,39,2
07881450,MILLETT LIMITED,active,ltd,2011-12-14,,['64999'],CM19 5LD,False,False,1,1,28,1
07619096,FREESTYLE (IPSWICH) LIMITED,active,ltd,2011-05-03,,['96020'],IP3 8LF,False,False,2,2,31,2
07712774,NIALL IT SERVICES LTD,active,ltd,2011-07-20,,['62030'],SW19 1AY,False,False,1,1,31,1
07653310,BMC MANUFACTURING SERVICES LIMITED,active,ltd,2011-06-01,,['99999'],NG17 2JW,False,False,3,1,36,3
07699518,TOBY INGRAM LTD,active,ltd,2011-07-11,,['73110'],BA11 3QZ,False,False,1,1,38,1
07733893,HIGHSCORE WEB DESIGN LTD,active,ltd,2011-08-09,,['82990'],DA11 0BH,False,False,4,3,51,3
07621425,NOVA EVENTS & PR LIMITED,active,ltd,2011-05-04,,"['70210', '96090']",TN1 2NS,False,False,2,1,34,1
07636112,SPOTLESS REFINING LIMITED,active,ltd,2011-05-17,,['99999'],BH14 0HU,False,False,1,1,31,1
07617394,CJD ACCOUNTANCY LIMITED,active,ltd,2011-04-28,,['69201'],SN5 5TL,False,False,2,2,33,1
07636388,CHARLES FOULDS & SON HOLDINGS LIMITED,active,ltd,2011-05-17,,['64209'],NG10 1NJ,False,False,6,4,43,10
07605460,RENTAQUILL LIMITED,active,ltd,2011-04-15,,['58190'],NR27 9RA,False,False,1,1,39,1
07755969,PLUGSTREET CREATIVE LTD,active,ltd,2011-08-30,,['74100'],HD8 8EL,False,False,2,2,30,1
07875489,CWB MANAGEMENT SERVICES LIMITED,active,ltd,2011-12-08,,['70229'],SL6 3RG,False,False,1,1,29,1
07740970,WE 3 (UK) LTD,active,ltd,2011-08-15,,['59113'],HD8 8EL,False,False,2,2,28,1
07631112,CHROMA PRODUCTS LTD,active,ltd,2011-05-11,,['47910'],GL6 8DQ,False,False,2,1,32,2
07594961,N&C BABBAGE LIMITED,active,ltd,2011-04-07,,['93290'],NR1 4DJ,False,False,3,2,49,8
07728572,WEST ACRE UK INVESTMENTS LIMITED,active,ltd,2011-08-03,,"['68100', '68209']",BN1 1HE,False,False,4,2,45,4
07641361,QAS NOMINEES (NO. 2) LIMITED,active,ltd,2011-05-20,,['74909'],W1G 9DL,False,False,23,11,70,1
07620703,TECHEDMIKE LIMITED,active,ltd,2011-05-03,,['85590'],DE21 5EL,False,False,2,2,58,1
07493170,ADVANCE CONSULTING GROUP LIMITED,active,ltd,2011-01-14,,['70229'],LS15 4LG,False,False,1,1,37,1
07525936,EMIEUGI LIMITED,active,ltd,2011-02-10,,['74990'],W2 1HY,False,False,3,1,40,5
07759587,JACKDAW CONSULTING SERVICES LIMITED,active,ltd,2011-09-01,,['70229'],LU3 3QB,False,False,2,2,38,2
07640067,YORKSHIRE AQUATIC SUPPLIES LIMITED,active,ltd,2011-05-19,,['47230'],HD8 8QH,False,False,4,2,46,8
07535892,PER KLEBERG LIMITED,active,ltd,2011-02-21,,['86900'],MK11 3EA,False,False,1,1,31,2
07640349,STAFFORDSHIRE MECHANICAL SOLUTIONS LTD,active,ltd,2011-05-19,,['71129'],B90 8AH,False,False,2,2,38,1
07600613,BIRAZ FURNISHINGS LTD,active,ltd,2011-04-12,,['47910'],B45 9AL,False,False,3,1,46,1
07564414,AZPML LIMITED,active,ltd,2011-03-15,,"['71111', '71112']",EC2A 3PT,False,False,2,2,40,1
07639529,DRUMMODYNE CONSULTING LIMITED,active,ltd,2011-05-18,,['70229'],EN4 9EB,False,False,3,3,38,2
07551648,CONNAUGHT TECHNOLOGY LTD,active,ltd,2011-03-04,,['62020'],W4 4PU,False,False,1,1,39,1
07653611,F H RIGGING & STAGE SERVICES LTD,active,ltd,2011-06-01,,['43999'],NR19 1BX,False,False,1,1,41,1
07552091,G W GROUNDS MAINTENANCE LIMITED,active,ltd,2011-03-04,,['81300'],WA7 1QN,False,False,2,1,42,1
07505994,EURO ELECTRICAL CONTRACTORS LIMITED,active,ltd,2011-01-26,,['43210'],DY6 9HS,False,False,3,1,38,4
07511417,GREEN GRASS GOLF LIMITED,active,ltd,2011-01-31,,['64209'],BR6 9BX,False,False,6,3,43,2
07687032,GLOBAL BUSINESS MANAGEMENT SOLUTION LIMITED,active,ltd,2011-06-29,,['49320'],E14 6RN,False,False,9,3,60,1
07713536,FIRST CHOICE SPINNING LIMITED,active,ltd,2011-07-21,,['71121'],BH23 3TG,False,False,2,1,44,1
07731057,DSC CARMAT LIMITED,active,ltd,2011-08-05,,['43342'],LS12 4EQ,False,False,2,1,51,3
07580103,FIRST CHOICE CONSULTANTS LTD,active,ltd,2011-03-28,,['85600'],IG11 8EJ,False,False,4,1,52,1
07884200,HSR CONSULTING LIMITED,active,ltd,2011-12-16,,['70229'],RH1 5JY,False,False,2,1,43,3
07686452,HOLDEN HARDWARE (IMPORTS) LIMITED,active,ltd,2011-06-29,,['47520'],SM6 9AA,False,False,5,1,37,1
07740703,JO BLU SALON LIMITED,active,ltd,2011-08-15,,['82990'],W4 3RS,False,False,2,1,41,4
07573769,KINGDOMS GROUP LTD,active,ltd,2011-03-22,,"['68100', '80100']",NG17 3FQ,False,False,3,1,41,2
07560649,MGP ACCOUNTANTS LIMITED,active,ltd,2011-03-11,,['69201'],LL12 8RF,False,False,2,1,40,4
07492411,DIRECT HEATING INSTALLATIONS LIMITED,active,ltd,2011-01-13,,['43220'],LS12 3UF,False,False,1,1,36,1
07633718,STYLEX PARTY LTD,active,ltd,2011-05-13,,['47190'],CM20 1HX,False,False,3,1,43,3
07542311,2H ARCHITECTURE LIMITED,active,ltd,2011-02-24,,['71111'],HD3 3ZL,False,False,3,2,36,2
07628736,CHRIS M COMPUTERS LTD,active,ltd,2011-05-10,,['47910'],PO16 9PR,False,False,1,1,33,1
07747536,DUNREYTH ALPACAS (CHICHESTER) LIMITED,active,ltd,2011-08-22,,['01629'],PO18 9DN,False,False,3,2,34,2
07609853,UTM BUILDING SERVICES LIMITED,active,ltd,2011-04-19,,['42990'],BN11 1QR,False,False,6,2,52,1
07565726,J R HOULT & GRANDSON LTD,active,ltd,2011-03-16,,['96030'],S42 5LF,False,False,1,1,34,1
07766255,MST ELECTRICAL LIMITED,active,ltd,2011-09-07,,['71129'],SE1 4BF,False,False,1,1,38,2
07826206,ADESSO CREATIVE LIMITED,active,ltd,2011-10-27,,['73120'],N13 4XE,False,False,6,2,41,1
07614480,NORTH DOWNS PROPERTIES LTD.,active,ltd,2011-04-26,,['68209'],TN39 4NY,False,False,2,1,38,2
07604795,ASPIRE WILL WRITERS LTD,active,ltd,2011-04-14,,['68209'],NR6 7BP,False,False,3,2,38,1
07757713,DIGITAL MEDIA STRATEGIES LTD,active,ltd,2011-08-31,,"['62090', '73110']",W1G 7AJ,False,False,2,2,39,1
07611254,THE REALLY EXCELLENT SALES COMPANY LTD,active,ltd,2011-04-20,,['70229'],DE11 8LN,False,False,1,1,43,1
07726862,ASTRAL DYNAMICS CYF,active,ltd,2011-08-02,,"['62012', '62090']",LL55 3NB,False,False,7,1,43,1
07788608,LONDON SQUARE DEVELOPMENT MANAGEMENT LIMITED,active,ltd,2011-09-27,,"['41100', '41202', '68100']",UB8 1RN,False,False,20,9,73,15
07779115,JN WILSON LIMITED,active,ltd,2011-09-19,,['96030'],LA14 1XA,False,False,3,1,40,6
07832068,J&S STAFFING LTD,active,ltd,2011-11-02,,['78200'],W1W 7LT,False,False,3,1,55,2
07737296,ANEVO ENVIRONMENTAL SOLUTIONS LTD,active,ltd,2011-08-11,,['74901'],IG6 3UT,False,False,2,2,34,1
07628668,NIGEL COWLIN LIMITED,active,ltd,2011-05-10,,['71112'],CO8 5EH,False,False,2,1,51,3
07747307,CHAUCER HEALTH CARE LIMITED,active,ltd,2011-08-22,,['47730'],DA1 1RE,False,False,2,1,39,7
SC401988,AQUA PHARMA TECHNICAL LTD,active,ltd,2011-06-21,,['96090'],IV1 1HT,False,False,8,2,54,7
07531143,SWEENTOI LTD,active,ltd,2011-02-16,,"['41201', '82990']",N1 7GU,False,False,1,1,33,1
07646051,FONEFINGZ LIMITED,active,ltd,2011-05-24,,['47421'],E7 0QX,False,False,1,1,41,2
07588032,PETER KERRIDGE PLUMBING AND HEATING LTD,active,ltd,2011-04-01,,['43220'],HX6 1JT,False,False,1,1,30,2
07604309,RS ACOUSTIC ENGINEERING LTD,active,ltd,2011-04-14,,['71122'],SK2 5QH,False,False,2,1,32,1
07613311,TREE LINED MANAGEMENT LIMITED,active,ltd,2011-04-21,,['96090'],WA4 6NU,False,False,2,1,34,3
07521071,ISPECIALIST LIMITED,active,ltd,2011-02-08,,"['78109', '86101', '86900']",TW3 3HJ,False,False,3,0,51,3
07569077,BESPOKE TECHNICAL SERVICES LTD,active,ltd,2011-03-18,,['71129'],SS12 9HA,False,False,1,1,44,1
07663464,BODY PLUS NUTRITION LTD,active,ltd,2011-06-09,,['10850'],SW2 4NX,False,False,3,1,45,2
07556925,BABS CARE LIMITED,active,ltd,2011-03-09,,['86900'],B68 0SG,False,False,1,1,47,1
07687315,ANES & ELLA LIMITED,active,ltd,2011-06-29,,"['46190', '47240']",SE18 2SJ,False,False,10,1,69,5
07662314,ADVANCED CLADDING SOLUTIONS LTD,active,ltd,2011-06-08,,"['43330', '43910']",NR13 4DL,False,False,1,1,40,1
07555642,B AND M TRAILERS LTD,active,ltd,2011-03-08,,['82990'],SN4 7LB,False,False,1,1,33,1
07549153,BRIT TRANSINVEST CORPORATION LTD,active,ltd,2011-03-02,,['70229'],W1H 1DP,False,False,4,2,48,1
07876153,CRIKEY DIGITAL MEDIA LTD,active,ltd,2011-12-08,,['82990'],BA6 9JP,False,False,1,1,48,2
07574519,CHANGE HARBOUR LTD,active,ltd,2011-03-22,,['62020'],CM1 6EB,False,False,6,1,72,3
07570964,KNIGHTSBRIDGE WEALTH MANAGEMENT LIMITED,active,ltd,2011-03-21,,['64999'],HX4 0AD,False,False,1,1,54,1
07660965,NUMBER 10 PRINCES ROAD LIMITED,active,ltd,2011-06-07,,['55900'],TW11 0RW,False,False,7,5,42,2
07657641,LIBERTY GLASS LTD,active,ltd,2011-06-03,,['31090'],HD6 1EJ,False,False,3,1,38,4
07617866,PSC FIRE SAFETY LIMITED,active,ltd,2011-04-28,,['82990'],LE1 3RW,False,False,3,1,38,1
07784802,55 TIVOLI CRESCENT (BRIGHTON) FREEHOLD LIMITED,active,ltd,2011-09-23,,['98000'],BN15 8LL,False,False,2,1,39,2
07641697,RENDERMEDIA LTD,active,ltd,2011-05-20,,['62090'],SN5 7EX,False,False,4,3,45,4
07640592,PARK VALLEY DYERS LIMITED,active,ltd,2011-05-19,,['13990'],HD4 7BH,False,False,2,2,45,3
07622429,R H RUDLER & SON LIMITED,active,ltd,2011-05-05,,['01110'],SN15 1BN,False,False,3,3,53,2
07633338,ALLIED TRADESMEN LIMITED,active,ltd,2011-05-13,,"['41100', '43310']",PL3 5SU,False,False,2,1,41,4
07633595,MPC ONE LIMITED,active,ltd,2011-05-13,,['70229'],NN18 8EW,False,False,3,1,49,3
07497996,DARK HORSE SOFTWARE LIMITED,active,ltd,2011-01-19,,['62020'],RG30 3AF,False,False,1,1,32,1
07760945,MICHAEL KIDNER ART LIMITED,active,ltd,2011-09-02,,['91012'],W9 1EY,False,False,6,5,36,1
07640919,PRIESTGILL WIND FARM LIMITED,active,ltd,2011-05-19,,['35110'],LA7 7DQ,True,False,14,4,64,4
07639192,RICHARD MIDDLETON CONSULTING LTD,active,ltd,2011-05-18,,"['64991', '70229']",LE2 1SD,False,False,1,1,31,2
07640378,FREEDOMPEAK CAPITAL LTD,active,ltd,2011-05-19,,['64999'],RH8 0AR,False,False,2,1,34,1
07667676,GNOME PROPERTY SERVICES LIMITED,active,ltd,2011-06-13,,['68209'],NG15 7BT,False,False,3,2,40,2
07701226,LIFETIME HOME CARE LIMITED,active,ltd,2011-07-12,,['88100'],CA11 9BF,False,False,8,1,51,5
07843144,JUS'T' LEARN LIMITED,active,ltd,2011-11-10,,['85590'],SW17 0NB,False,False,3,1,35,1
OC370495,TREETOP PRINTING & DESIGN LLP,active,llp,2011-12-06,,,RH10 9FZ,False,False,4,3,63,4
OC367738,CEREAL CROPS TRADING LLP,active,llp,2011-09-02,,,TA6 7PX,False,False,3,2,44,1
OC363775,JAMES MADISON SERVICES LLP,active,llp,2011-04-12,,,B76 1AL,False,False,2,2,43,1
OC366204,MEIT CONSULTANTS LLP,active,llp,2011-07-04,,,EN9 1EJ,False,False,4,2,48,3
OC365611,YK2 PARTNERS LLP,active,llp,2011-06-16,,,W8 7EH,False,False,4,2,48,3
OC365858,SJ ARIOL LLP,active,llp,2011-06-23,,,NW3 9LH,False,False,5,5,38,1
OC368790,SCORNIK GERSTEIN LLP,active,llp,2011-10-11,,,WC1V 7QH,False,False,5,2,46,4
OC366317,BUSINESS CAPITAL & CONSULTING MANAGEMENT PARTNERS LLP,active,llp,2011-07-07,,,EC3V 9DJ,False,False,3,2,48,1
OC360863,HAIRMONSTER PROFESSIONAL LLP,active,llp,2011-01-13,,,TN24 8DH,False,False,4,3,35,1
OC365659,LAWARCHE LLP,active,llp,2011-06-17,,,N1 7SR,False,False,6,2,52,7
OC365370,SIYARAM LLP,active,llp,2011-06-09,,,EN2 7BD,False,False,2,2,37,4
OC369923,PARADIGM SOLICITORS LLP,active,llp,2011-11-17,,,W1D 5QA,False,False,9,3,51,1
OC368642,LONGDON MANAGEMENT SERVICES LIMITED LIABILITY PARTNERSHIP,active,llp,2011-10-06,,,ST5 6RY,False,False,2,2,32,1
OC365830,CHEMCOAL LLP,active,llp,2011-06-22,,,WD6 3EW,False,False,2,2,44,2
OC365417,THOM THOM PRODUCTIONS LLP,active,llp,2011-06-10,,,SO53 4LL,False,False,3,2,36,1
OC369045,AJM 999 PROJECTS LLP,active,llp,2011-10-20,,,OL16 5RS,False,False,3,2,32,1
OC368393,HUNNEWELL PARTNERS (UK) LLP,active,llp,2011-09-27,,,SW1X 9EL,False,False,4,2,50,1
OC366442,BIG INGS LLP,active,llp,2011-07-12,,,YO23 3PA,False,False,2,2,40,2
OC370702,J CLARKE & SONS ENTERPRISES LLP,active,llp,2011-12-13,,,W1W 6XH,False,False,6,4,56,11
OC366256,CINVEN PARTNERS LLP,active,llp,2011-07-05,,,SW1Y 4JZ,False,False,27,2,135,0
OC366644,AUTOTUBETECH LLP,active,llp,2011-07-19,,,LS29 0BA,False,False,8,8,30,2
OC368252,JUDAS TREE (SOMERSET) LLP,active,llp,2011-09-21,,,TA18 8AB,False,False,2,2,32,1
OC368119,REWARD COMMERCIAL FINANCE LLP,active,llp,2011-09-16,,,LS1 2HL,False,False,10,2,63,10
OC368118,REWARD CAPITAL FINANCE LLP,active,llp,2011-09-16,,,LS1 2HL,False,False,10,2,65,10
OC371122,CHANNEL CREATOR LLP,active,llp,2011-12-30,,,WC1N 3AX,False,False,3,2,43,5
OC364569,SOLOMON CAPITAL LLP,active,llp,2011-05-12,,,HA9 8LY,False,False,4,2,34,2
OC362541,BROMLEYS SOLICITORS LLP,active,llp,2011-03-09,,,OL6 6XL,False,False,14,4,71,3
OC364138,JK GREGORY LLP,active,llp,2011-04-26,,,GU14 9SH,False,False,2,2,32,2
OC369029,STEVENAGE ROAD PROPERTIES LLP,active,llp,2011-10-19,,,HP22 6EA,False,False,3,2,41,1
OC366482,NEMESIS CORPORATION LLP,active,llp,2011-07-13,,,CM9 8LZ,False,False,3,2,43,1
OC365064,BURKE ENTERPRISES HOLDINGS LLP,active,llp,2011-05-31,,,TN2 5TN,False,False,9,6,48,5
OC367847,CEC EUROPE LLP,active,llp,2011-09-07,,,EC1M 4JN,False,False,4,2,43,5
OC369844,BRITPROP LLP,active,llp,2011-11-15,,,SW4 0BN,False,False,2,2,33,2
OC369666,THE BERN DYNAMIC LLP,active,llp,2011-11-10,,,EC4A 3TW,False,False,7,2,51,2
OC363606,NEWCASTLE HELIX LLP,active,llp,2011-04-07,,,NE1 7RU,False,False,4,2,37,1
OC364537,JERMAN SAMUELS & PEARSON LLP,active,llp,2011-05-11,,,SS2 6BG,False,False,11,6,64,5
OC366659,JORDLEEN LLP,active,llp,2011-07-20,,,LL65 3TW,False,False,3,3,34,1
OC367986,STAUNTON PROPERTY INVESTMENTS LLP,active,llp,2011-09-13,,,TQ13 0EL,False,False,8,4,42,1
OC369396,ELSWORTHY RISE LLP,active,llp,2011-11-01,,,W11 1PS,False,False,21,17,74,2
OC367619,INKLING PARTNERSHIP LLP,active,llp,2011-08-26,,,WD23 1EE,False,False,3,2,37,2
OC369632,EVELYN PARTNERS INVESTMENT MANAGEMENT LLP,active,llp,2011-11-09,,,EC2V 7BG,False,False,200,35,581,0
OC367337,CARTER VINCENT LLP,active,llp,2011-08-16,,,LL57 4HN,False,False,4,2,33,2
OC366941,PIL SUNG MARTIAL ARTS LLP,active,llp,2011-08-02,,,TS15 9BH,False,False,8,2,50,5
OC368295,BUSHEY PROPERTY PARTNERS LLP,active,llp,2011-09-22,,,HA6 3HA,False,False,4,3,45,2
OC366273,KEYWORTH CONSULTING LLP,active,llp,2011-07-06,,,BA7 7PX,False,False,2,2,52,1
OC361050,HAMMER COURT PARTNERS LLP,active,llp,2011-01-20,,,GU28 0QA,False,False,2,2,35,2
OC366523,OAKLEIGH CONSULTANCY LLP,active,llp,2011-07-14,,,GU28 9AF,False,False,4,3,47,1
OC368106,PRIANO LLP,active,llp,2011-09-16,,,NG31 6SF,False,False,6,4,53,9
OC367797,ASCHFORDS LAW LLP,active,llp,2011-09-06,,,HA2 7SU,False,False,6,3,47,5
OC368227,CHIOMENTI LLP,active,llp,2011-09-21,,,EC2N 1AR,False,False,11,5,72,4
OC367615,CROFT HOUSE FARM LLP,active,llp,2011-08-26,,,SE1 8NW,False,False,6,4,61,6
OC370968,LIMES LEISURE INVESTMENTS LLP,active,llp,2011-12-21,,,LN1 2RB,False,False,3,3,37,8
OC367488,C & S PROPERTIES NOTTINGHAM LLP,active,llp,2011-08-22,,,NG9 8QG,False,False,5,2,44,6
OC366461,NOMINA NO 565 LLP,active,llp,2011-07-13,,,EC3V 0BT,False,False,6,4,59,11
OC367330,CBGA ROBSON LLP,active,llp,2011-08-16,,,EC3V 3QQ,False,False,15,4,68,1
OC367636,JOHN SIMPSON ARCHITECTURAL LLP,active,llp,2011-08-26,,,NW3 4EE,False,False,4,3,41,2
OC365721,ACRYSTONE LLP,active,llp,2011-06-21,,,CO1 1PY,False,False,3,1,45,1
OC365809,SALUSBURY HARDING & BARLOW LLP,active,llp,2011-06-22,,,LE1 5JT,False,False,8,5,56,1
OC369386,GALLAGHER AIR LLP,active,llp,2011-11-01,,,ME20 7NS,False,False,3,3,37,1
OC366900,KRONEX PREMIUM LLP,active,llp,2011-07-29,,,WC2A 2JR,False,False,10,2,62,1
OC368199,SIMMONDSMILLS LLP,active,llp,2011-09-20,,,HR1 2SE,False,False,2,2,34,1
OC369477,DPK REAL ESTATE LLP,active,llp,2011-11-03,,,SW1E 6AB,False,False,3,2,39,3
OC370246,BOUTIQUE SOUK PARTNERSHIP LLP,active,llp,2011-11-29,,,CT6 5EA,False,False,3,2,32,1
OC369435,HOLLYBANK COMMERCIAL LLP,active,llp,2011-11-02,,,LS8 1SD,False,False,5,4,38,2
OC361021,HATTEN WYATT LLP,active,llp,2011-01-20,,,DA12 1BD,False,False,3,2,38,1
OC370126,SWOF MEDIA LLP,active,llp,2011-11-24,,,B3 1SF,False,False,6,4,56,1
OC368802,COVE INVESTMENT PARTNERS LLP,active,llp,2011-10-11,,,EC4A 3AQ,False,False,9,3,54,1
OC367647,PFM TOWNENDS LLP,active,llp,2011-08-30,,,YO10 4HW,False,False,12,10,51,2
OC367455,EASTLANE (UK) LLP,active,llp,2011-08-19,,,HA7 2NJ,False,False,3,2,36,1
OC367883,UK ELECTRICAL PROPERTIES LLP,active,llp,2011-09-08,,,B60 4GA,False,False,2,2,46,6
OC367687,B.D. GAMBLE & PARTNERS LLP,active,llp,2011-08-31,,,EC1M 4JN,False,False,2,2,38,1
SO303453,PODDAR PARTNERSHIP LLP,active,llp,2011-07-13,,,G41 1AU,False,False,3,2,46,5
OC371003,CANTOR FITZGERALD SERVICES LLP,active,llp,2011-12-21,,,E14 5HU,False,False,23,11,70,1
OC371111,NORTHLANDER COMMODITY ADVISORS LLP,active,llp,2011-12-29,,,SE1 9SG,False,False,6,4,53,1
OC367720,BATMEL LLP,active,llp,2011-09-01,,,CH64 9PA,False,False,2,2,32,1
OC367593,STAFFORDSHIRE UROLOGY CLINIC LLP,active,llp,2011-08-25,,,DT2 8SB,False,False,8,4,49,6
OC369512,B CURTIS & PARTNERS LLP,active,llp,2011-11-04,,,CM11 2RB,False,False,5,2,38,6
OC368111,I.A.S.P. LLP,active,llp,2011-09-16,,,B26 1DT,False,False,5,3,59,2
OC370074,ACTIS GP LLP,active,llp,2011-11-22,,,SE1 2JT,False,False,48,5,287,0
OC367750,PALMHURST REGENCY LLP,active,llp,2011-09-05,,,WC1H 9BQ,False,False,6,4,50,10
OC369743,TOP PARTNERS LLP,active,llp,2011-11-11,,,W1W 7LT,False,False,13,3,64,1
OC367511,NEW IMAGE NETWORK LLP,active,llp,2011-08-23,,,W9 1NG,False,False,6,6,38,7
OC363335,NORTON ROSE FULBRIGHT (GERMANY) LLP,active,llp,2011-03-31,,,SE1 2AQ,False,False,15,1,92,12
SO303212,MMA TRIAZINE CONSORTIUM LLP,active,llp,2011-02-10,,,EH12 7SJ,False,False,2,2,37,1
OC362561,ATC LIVE LLP,active,llp,2011-03-09,,,NW1 9PT,False,False,2,2,53,1
OC367661,LAKESIDE (YORKSHIRE) LLP,active,llp,2011-08-31,,,S64 9JP,False,False,2,2,47,1
NC000805,EXCHANGE TAXATION SERVICES LLP,active,llp,2011-08-11,,,BT27 4TZ,False,False,6,4,47,2
OC370726,STRENGTH AND PERFORMANCE LLP,active,llp,2011-12-13,,,SK5 7PG,False,False,10,6,69,5
OC367898,SIMPLY ACCOUNTS PARTNERSHIP LLP,active,llp,2011-09-09,,,TN22 3YA,False,False,2,2,34,2
OC369387,BERKELEY TRADE LLP,active,llp,2011-11-01,,,W1B 2LE,False,False,2,2,40,1
OC367778,TRIMS & TREATS LLP,active,llp,2011-09-05,,,W1W 6YJ,False,False,2,2,31,1
OC367151,HAMPTONS PROPERTY LLP,active,llp,2011-08-09,,,ST5 9JQ,False,False,3,3,45,2
OC369073,ALLIUM MOUNTAIN LLP,active,llp,2011-10-20,,,SY7 0PU,False,False,3,2,45,1
OC368348,PERFECTLY LEGAL LLP,active,llp,2011-09-23,,,TW10 6QX,False,False,2,2,38,3
OC367708,ABLESTOKE FINANCIAL PLANNING LLP,active,llp,2011-09-01,,,ME4 4TZ,False,False,14,8,58,6
OC368645,CRESCENT CREDIT EUROPE LLP,active,llp,2011-10-06,,,W1G 0PU,False,False,2,2,38,5
OC363034,PENNINE PROPERTY PARTNERSHIP LLP,active,llp,2011-03-22,,,WA14 1GY,False,False,3,2,52,5
OC362549,SHIRE COUNTRY SERVICES LLP,active,llp,2011-03-09,,,DL10 5LJ,False,False,4,3,36,5
OC368110,LIVE WORK SPACE (2011) LLP,active,llp,2011-09-16,,,EN5 5BY,False,False,4,2,42,6
OC367841,MINDSET TOURING LLP,active,llp,2011-09-07,,,M2 3BA,False,False,2,2,49,2
OC362712,BH MARINE (UK) LLP,active,llp,2011-03-14,,,DT4 7BJ,False,False,2,2,32,1
OC361326,COPERNICUS ADRIATIC LLP,active,llp,2011-01-28,,,NE1 4JE,False,False,6,2,47,5
OC367650,THE LIBERTARIAN RESIDENTIAL LLP,active,llp,2011-08-30,,,SE1 1YT,False,False,3,2,47,4
OC368087,RIDGEVIEW FINANCIAL SERVICES LLP,active,llp,2011-09-15,,,CB3 0NA,False,False,4,2,35,4
OC363113,REP (MAYGROVE ROAD) DEVELOPMENTS LLP,active,llp,2011-03-24,,,NW6 3QH,False,False,5,3,56,11
OC363382,3NT SOLUTIONS LLP,active,llp,2011-04-01,,,NW6 7DL,False,False,14,2,65,1
OC366008,HT ACCOUNTANTS & CO LLP,active,llp,2011-06-28,,,E15 1SE,False,False,3,2,45,2
