company_number,company_name,company_status,company_type,date_of_creation,date_of_cessation,sic_codes,postcode,has_charges,has_been_liquidated
10152778,VRITTI LTD,active,ltd,2016-04-28,,['62020'],LS25 1NB,False,False
10176094,IKA ENGLAND LIMITED,active,ltd,2016-05-12,,['46690'],OX4 2JY,False,False
10492757,SIVA DISTRIBUTION LIMITED,active,ltd,2016-11-23,,['49410'],NW6 2EB,False,False
10251711,MONEVIUM LTD,active,ltd,2016-06-25,,['64999'],W1F 8GQ,False,False
10173606,NL INDUSTRIES LIMITED,active,ltd,2016-05-11,,['62012'],BN13 2DE,False,False
10161184,COBURN MCKENNA LIMITED,active,ltd,2016-05-04,,['69201'],L18 2DA,False,False
10025609,NEXION INVESTMENT LTD,active,ltd,2016-02-25,,['99999'],B24 9ND,False,False
10336329,LA FLAMINGO LTD,active,ltd,2016-08-18,,['47990'],M1 4EJ,False,False
10163925,M&E CONSULTING SERVICES LIMITED,active,ltd,2016-05-05,,['82990'],LE4 9HA,False,False
10178816,JOHN SHERRATT THERAPIST LTD,active,ltd,2016-05-13,,['86230'],M22 4ET,False,False
10258008,DIECIDIECI LIMITED,active,ltd,2016-06-30,,"['47722', '47990']",EC1V 7NS,False,False
10162197,LECI SERVICES LIMITED,active,ltd,2016-05-04,,['41100'],W4 5PY,False,False
SC532396,EKKELKAMP CONTRACTING OPERATOR LTD,active,ltd,2016-04-12,,['43120'],KY8 4AU,False,False
09959900,GMA TECHNOLOGY LTD,active,ltd,2016-01-20,,['62012'],EC1R 0NE,False,False
10135400,M ARCHITECTURE + PLANNING LTD,active,ltd,2016-04-20,,['71111'],GU21 6ET,False,False
10051360,EFEXOVART LIMITED,active,ltd,2016-03-08,,['69109'],RH16 3TP,False,False
10402374,REMOVALS B2U LTD,active,ltd,2016-09-29,,['49420'],HP11 1JU,False,False
10177736,ESU CONSULTING LTD,active,ltd,2016-05-12,,"['71122', '74100']",SM6 0TB,False,False
10315968,ORBIS EDUCATION AND CARE MIDCO LIMITED,active,ltd,2016-08-08,,['87200'],CF23 8HA,False,False
10315732,ORBIS EDUCATION AND CARE TOPCO LIMITED,active,ltd,2016-08-05,,['87200'],CF23 8HA,False,False
10270622,BUILT ENVIRONMENT DESIGN PARTNERSHIP LIMITED,active,ltd,2016-07-11,,['71111'],NG34 7BJ,False,False
10267091,KOMPAS LONDON LTD,active,ltd,2016-07-07,,['82990'],IG3 9RT,False,False
10501584,ACTON BARNSLEY LIMITED,active,ltd,2016-11-29,,['74990'],YO30 4AG,False,False
10177536,INVORDAN WETTON GARAGE LIMITED,active,ltd,2016-05-12,,['41100'],CM9 8LZ,False,False
10184437,NEPTUNE REGULATED PRODUCTS LIMITED,active,ltd,2016-05-17,,['74909'],B60 2BG,False,False
10168117,CLWYD AUTO ELECTRICAL LTD,active,ltd,2016-05-07,,['45200'],CH4 0HU,False,False
10535804,ROOKERY FILMS LIMITED,active,ltd,2016-12-21,,['90010'],SG18 9AB,False,False
10165434,NANCY'S CATHEDRAL TEA ROOMS LIMITED,active,ltd,2016-05-05,,['99999'],TN24 8DH,False,False
SC532365,GIBBS CARRIERS LIMITED,active,ltd,2016-04-12,,['49410'],KY11 7EG,False,False
09936898,STRICTLY FOOD LIMITED,active,ltd,2016-01-05,,['56290'],LU1 1EW,False,False
10162933,NOISE CONTROL LIMITED,active,ltd,2016-05-04,,"['70229', '71200', '74901', '96090']",OL8 2PF,False,False
10119299,PROJECT SOLUTIONS DELIVERED LIMITED,active,ltd,2016-04-12,,['70229'],BN27 1DW,False,False
10179639,IPROPERTY INVESTMENTS LIMITED,active,ltd,2016-05-13,,['41100'],TN34 1BP,False,False
10123757,M MOLLA LTD,active,ltd,2016-04-14,,['74300'],RM9 4NX,False,False
10188525,KIDS PASS MARKETING LIMITED,active,ltd,2016-05-19,,['74909'],WA14 1HF,False,False
10163447,CROSSLEY COMPUTING SOLUTIONS LTD,active,ltd,2016-05-05,,['62012'],SK11 6SS,False,False
10315369,DUEB LIMITED,active,ltd,2016-08-05,,"['10520', '47290', '56290', '64209']",SW6 7JP,False,False
10203704,S29OKTAY LTD,active,ltd,2016-05-27,,['96090'],TW13 5QW,False,False
10138608,DOCKREE ASSOCIATES LTD,active,ltd,2016-04-21,,['70229'],HG1 2NG,False,False
10146740,STREATHAM SALON LTD,active,ltd,2016-04-26,,['96020'],EC4R 9AN,False,False
10007681,HERNIK SALES AND LETTINGS LTD,active,ltd,2016-02-16,,['68209'],NN8 2PR,False,False
10100229,OXFORD POLICY MANAGEMENT EBT LTD,active,ltd,2016-04-04,,['96090'],OX1 1JD,False,False
10488097,DREAM TM LIMITED,active,ltd,2016-11-21,,['52290'],HA5 3YQ,False,False
SC530031,FORCELL SURVEYS LTD,active,ltd,2016-03-17,,['42220'],KY7 5AP,False,False
OC415222,ASE HOLDINGS II (2) LLP,active,llp,2016-12-22,,,SW1W 8NS,False,False
OC411417,BRENTFORD PHASE II LLP,active,llp,2016-04-21,,,CH65 4FW,False,False
OC404059,GOSSIP HAIRDRESSING (ST. NEOTS) LLP,active,llp,2016-01-29,,,PE19 6RP,False,False
OC407585,SGW BAYNE JV5 LLP,active,llp,2016-04-01,,,GU34 2UF,False,False
OC414188,LASH COME ON BEAR LLP,active,llp,2016-10-15,,,EC4R 1AG,False,False
OC413983,UCREATE VENTURES LLP,active,llp,2016-10-01,,,EC1V 2NX,False,False
OC407249,BRIDGES PROPERTY MANAGEMENT LLP,active,llp,2016-03-13,,,OL3 6AP,False,False
OC415129,YOUR LAW LLP,active,llp,2016-12-16,,,CF10 2HE,False,False
SO305584,VECREF I FEEDER GP LLP,active,llp,2016-01-12,,,EH3 9WJ,False,False
OC407492,VIVID PHOTO VISUAL LLP,active,llp,2016-03-25,,,WA14 2PX,False,False
OC412862,MALBEC FACILITIES LLP,active,llp,2016-07-15,,,WD6 3SY,False,False
OC404420,COASTAL PROPERTY PARTNERSHIP LLP,active,llp,2016-02-19,,,NE66 3ED,False,False
OC414691,ATMA PARTNERS LLP,active,llp,2016-11-18,,,EC2V 6EE,False,False
OC414636,PALATINE IMPACT GP LLP,active,llp,2016-11-16,,,M2 2JT,False,False
OC414543,ASHTON R W LLP,active,llp,2016-11-09,,,RG45 7AW,False,False
OC414481,KHANDYS HOLDINGS LLP,active,llp,2016-11-07,,,W1W 7LT,False,False
OC414459,OASIS LENDING LLP,active,llp,2016-11-04,,,BN99 3HH,False,False
OC412123,NETWORK FUSION LLP,active,llp,2016-06-06,,,EC4A 1JQ,False,False
OC413640,SLINGSHOT CARTEL LLP,active,llp,2016-09-09,,,N1 7GU,False,False
OC414569,ARISTOU FAMILY PARTNERSHIP LLP,active,llp,2016-11-11,,,TS23 4EA,False,False
NC001348,EACM PROPERTIES LLP,active,llp,2016-02-16,,,BT78 5JT,False,False
OC414627,BRIGHT CULTURE CONSULTANCY LLP,active,llp,2016-11-16,,,BN1 6RL,False,False
OC412114,BABY SWIMMING CENTRAL SOUTH EAST LLP,active,llp,2016-06-03,,,SA70 7BH,False,False
OC411892,KEEL MARKET LLP,active,llp,2016-05-19,,,WC1N 3JZ,False,False
OC414852,STEPPIN OUT STARS LLP,active,llp,2016-11-29,,,RG2 9LG,False,False
OC411320,M & M CONSTRUCTION SERVICES (BERKSHIRE) LLP,active,llp,2016-04-14,,,RG12 0UW,False,False
OC407582,BBA DESIGN & DEVELOPMENT LLP,active,llp,2016-04-01,,,KT10 9NG,False,False
OC407638,TH MOTORSPORT LLP,active,llp,2016-04-04,,,WD17 1HP,False,False
OC414451,GIGAPOP LLP,active,llp,2016-11-03,,,IP5 3TJ,False,False
OC411706,SHEFFORD LAND LLP,active,llp,2016-05-07,,,TN40 1EZ,False,False
OC413428,APERA ASSET MANAGEMENT LLP,active,llp,2016-08-26,,,W1G 0PW,False,False
OC411572,CJ & AW SMITH HOLDINGS LLP,active,llp,2016-04-30,,,RM3 0ND,False,False
OC407570,LIMESTREET DIGITAL PARTNERS LLP,active,llp,2016-04-01,,,EC3N 3DS,False,False
OC411792,BREAKFAST RECORDS LLP,active,llp,2016-05-12,,,BS3 4EY,False,False
OC407488,HENDICOTT CERAMICS LLP,active,llp,2016-03-25,,,EX17 3AH,False,False
OC404267,FABRICO INTERIORS LLP,active,llp,2016-02-11,,,CB9 8PS,False,False
OC407587,VTB EQUITY LLP,active,llp,2016-04-01,,,EC1R 5HL,False,False
OC403953,ALTA SEMPER CAPITAL LLP,active,llp,2016-01-22,,,W1J 7WS,False,False
OC407619,R&L PROJECT SERVICES LLP,active,llp,2016-04-02,,,HP20 1QB,False,False
OC412403,BEAVER PROJECT MANAGEMENT LLP,active,llp,2016-06-20,,,ST10 3JX,False,False
OC415202,SUNBURY HOMES (DARSHAM) LLP,active,llp,2016-12-21,,,CM7 3GB,False,False
OC411432,MAPPLEWELL DENTAL CENTRE LLP,active,llp,2016-04-22,,,TA1 2PX,False,False
OC404014,CASS ENTREPRENEURSHIP INVESTMENTS 2016 LLP,active,llp,2016-01-27,,,EC1Y 8TZ,False,False
NC001342,SUNLIGHT COMMERCE LLP,active,llp,2016-01-11,,,BT27 6UH,False,False
OC411205,RAUMIR GLOBAL LLP,active,llp,2016-04-08,,,SW20 9EW,False,False
OC412597,MAGNUS SECURED LENDING LLP,active,llp,2016-06-30,,,EC3R 6AF,False,False
OC403826,CORTEX HEALTH SOLUTIONS LLP,active,llp,2016-01-14,,,PL32 9YN,False,False
OC411952,POLLINATE GLOBAL LLP,active,llp,2016-05-21,,,SA62 6HR,False,False
SO305661,KINNAIRD ESTATE LLP,active,llp,2016-03-31,,,PH8 0LB,False,False
SO305926,SOUTHSIDE COMMERCIAL INVESTMENTS LLP,active,llp,2016-12-29,,,EH8 9DH,False,False
OC412059,HUSTLE COMMUNICATIONS LLP,active,llp,2016-05-31,,,GU1 3PT,False,False
OC411338,ALBIGNY LLP,active,llp,2016-04-15,,,BN14 9QR,False,False
OC413893,EXCHANGE GP LLP,active,llp,2016-09-27,,,W2 4XW,False,False
OC414064,KLUGE AND KLUGE LLP,active,llp,2016-10-06,,,CM16 6QJ,False,False
OC413526,CEG (ASE III) HOLDINGS LLP,active,llp,2016-09-02,,,SW1W 8NS,False,False
OC411357,PITON CAPITAL GP III LLP,active,llp,2016-04-18,,,W1W 8HF,False,False
OC404006,THE IBBERTON LLP,active,llp,2016-01-27,,,SP6 3DN,False,False
OC407403,BELIMINAL LLP,active,llp,2016-03-22,,,EC2A 4NE,False,False
OC414685,GREY CAT TUNSTALL LLP,active,llp,2016-11-18,,,EC4R 1AG,False,False
OC413852,BIRCHGROVE HOLDINGS LLP,active,llp,2016-09-26,,,GU22 0AR,False,False
OC413932,BIRCHGROVE (SIDCUP) LLP,active,llp,2016-09-29,,,GU22 0AR,False,False
OC404047,EXTEND MODE LLP,active,llp,2016-01-29,,,HR5 3DJ,False,False
OC414255,BLUE WHALE CAPITAL LLP,active,llp,2016-10-20,,,W1K 4QJ,False,False
OC415274,LALAPANZI PROPERTY GROUP LLP,active,llp,2016-12-30,,,TN39 5ES,False,False
OC407630,MAXIGOLD LLP,active,llp,2016-04-02,,,RG7 8TN,False,False
OC404016,SMYTH BARKHAM LLP,active,llp,2016-01-28,,,EC4Y 7BS,False,False
OC415211,CIP (MILL ROAD DEVELOPMENT) LLP,active,llp,2016-12-22,,,EN9 1BN,False,False
OC414646,CANTERSTOR PROPERTIES LLP,active,llp,2016-11-16,,,BN3 2DL,False,False
OC404173,BUDE NATHAN IWANIER LLP,active,llp,2016-02-04,,,NW11 0QN,False,False
OC403862,B & S CAPITAL LLP,active,llp,2016-01-18,,,HA6 1NW,False,False
OC407485,Y STIWDIO BRINT LLP,active,llp,2016-03-25,,,SA48 7AB,False,False
OC412582,MATT FIDDES SOUTHWEST LLP,active,llp,2016-06-29,,,TA21 8SN,False,False
OC403790,HUSANES LLP,active,llp,2016-01-13,,,EC3N 3DS,False,False
OC407550,MILLS ROPER LLP,active,llp,2016-03-31,,,NW8 0LX,False,False
OC411646,LAIDLAW EDUCATION GROUP LLP,active,llp,2016-05-04,,,SN4 0EU,False,False
OC403888,EAST POINT VISION LLP,active,llp,2016-01-19,,,NR31 7RA,False,False
OC414517,SITA CAPITAL PARTNERS LLP,active,llp,2016-11-08,,,LU4 8FE,False,False
OC403951,CUTTING HILL CLINIC LLP,active,llp,2016-01-22,,,SG2 7DJ,False,False
OC407336,COAL EXCHANGE HOTEL LLP,active,llp,2016-03-17,,,WD6 1JD,False,False
OC414783,PUBLIC SERVICES LAB LLP,active,llp,2016-11-24,,,L2 4TZ,False,False
OC403920,UPBEAT FARMING ENTERPRISES LLP,active,llp,2016-01-21,,,RG22 5UL,False,False
OC413430,FIRMAMENT CAPITAL ADVISORS UK LLP,active,llp,2016-08-26,,,SE1 9SG,False,False
SO305605,MEP IV FP GP LLP,active,llp,2016-02-12,,,EH3 9WJ,False,False
OC404126,SAILFISH CONSULTANCY LLP,active,llp,2016-02-03,,,M2 5NT,False,False
OC414573,BENNBRIDGE SERVICES LLP,active,llp,2016-11-11,,,GU16 9NX,False,False
OC407632,ISTAFF HEALTHCARE LLP,active,llp,2016-04-02,,,SS6 8NU,False,False
OC407254,HOARE LEA LLP,active,llp,2016-03-14,,,BS32 4UB,False,False
OC413574,MAKER PROPERTIES 5 LLP,active,llp,2016-09-07,,,W1T 6QR,False,False
OC404288,LAVA (GENERAL PARTNER) LLP,active,llp,2016-02-11,,,SW1A 1JB,False,False
OC404376,ORION RESOURCE PARTNERS (UK) LLP,active,llp,2016-02-17,,,W1G 9HL,False,False
OC412007,OCHO PARTNERS LLP,active,llp,2016-05-26,,,EC1M 6BB,False,False
OC415117,AUSTIN JOINERY LLP,active,llp,2016-12-16,,,ME10 3TT,False,False
OC407174,ALEXANDER (STOCKPORT) LLP,active,llp,2016-03-10,,,SK3 9NJ,False,False
OC404525,PREFEAS SOLUTIONS LLP,active,llp,2016-02-25,,,EC1A 4AE,False,False
OC404082,FLAWLESS DIAMOND ASSOCIATES LLP,active,llp,2016-01-31,,,LE6 0GF,False,False
OC404262,SPURLINGS CHRISTCHURCH LLP,active,llp,2016-02-10,,,BH23 4AS,False,False
OC413711,ASCENSUS PROPERTY LLP,active,llp,2016-09-15,,,LN1 1HH,False,False
OC413519,L1 RETAIL (UK) LLP,active,llp,2016-09-02,,,W1S 4DZ,False,False
OC414240,ACRE CAPITAL REAL ESTATE LLP,active,llp,2016-10-19,,,W1F 9NF,False,False
OC404141,WINSFORD DEVCO LLP,active,llp,2016-02-03,,,M50 3XP,False,False
OC412160,BLACKBURN BUILDING & DEVELOPMENTS LLP,active,llp,2016-06-08,,,BN11 1LY,False,False
OC414853,SILVERDALE ROAD LLP,active,llp,2016-11-29,,,TN2 5AA,False,False
OC414436,TABFRAMES LLP,active,llp,2016-11-03,,,N2 9BX,False,False
OC412661,CLARITY DENTAL SERVICES LLP,active,llp,2016-07-07,,,W1W 5PF,False,False
OC414341,ESSEX BREWERY (WALTHAMSTOW) LLP,active,llp,2016-10-26,,,KT15 2HJ,False,False
OC412170,QUEENSGATE W8 LLP,active,llp,2016-06-08,,,W1W 8BE,False,False
OC414418,AFP BLOOM LLP,active,llp,2016-11-02,,,W1U 3LR,False,False
OC407480,T. CRIBB & SONS (2016) LLP,active,llp,2016-03-25,,,IG8 8HD,False,False
OC404275,SORT-ED PARTNERSHIP LLP,active,llp,2016-02-11,,,RG1 4AU,False,False
OC403832,WELDING ALLOYS PARTNERSHIP LLP,active,llp,2016-01-15,,,CB21 6DD,False,False
OC407188,WJS SURVEYORS LLP,active,llp,2016-03-11,,,DN22 0RJ,False,False
OC414505,B M PROPERTY SOURCING LLP,active,llp,2016-11-08,,,LS19 7EW,False,False
OC403775,GROUNDRUSH LLP,active,llp,2016-01-13,,,HG2 0HB,False,False
OC407655,M AND R WASTE LLP,active,llp,2016-04-05,,,SW11 2TW,False,False
OC411416,7HP LLP,active,llp,2016-04-21,,,TN31 7NN,False,False
OC414990,SMETHURST & CO LLP,active,llp,2016-12-07,,,DN32 0HL,False,False
OC407377,ALTERNATIVE RESOLUTION CONSULTANCY LLP,active,llp,2016-03-21,,,EC4R 3TT,False,False
OC404117,KICKFIT CAVERSHAM LLP,active,llp,2016-02-02,,,SL1 4TJ,False,False
OC403842,FLIPPING GOOD PROPERTIES LLP,active,llp,2016-01-15,,,TN38 8EP,False,False
OC407350,CHEDISTON PARTNERS LLP,active,llp,2016-03-18,,,RG9 2AD,False,False
OC411198,AMAZING EDIBLE BRANDS LLP,active,llp,2016-04-08,,,WC2H 9JQ,False,False
OC415051,WORLDWIDE GREEN ENERGIES PROVIDERS LLP,active,llp,2016-12-13,,,SW1V 1BZ,False,False
OC415275,FORMATIONS NO 229 LLP,active,llp,2016-12-30,,,GL51 3NE,False,False
OC404633,THE TREATMENT ROOMS SHRIVENHAM LLP,active,llp,2016-03-02,,,SN6 8AN,False,False
OC414994,CLEARBELL PROPERTY PARTNERS III GP LLP,active,llp,2016-12-07,,,W1S 1BX,False,False
OC415044,CLEAN ENERGY SYSTEMS & TECHNOLOGIES LLP,active,llp,2016-12-13,,,SW1V 1BZ,False,False
OC412990,LINDEN (BRAMPTON) LLP,active,llp,2016-07-27,,,ME19 4UY,False,False
OC414978,GREEN ENERGIES CONSULTORS LLP,active,llp,2016-12-07,,,SW1V 1BZ,False,False
OC411281,CHALLENGER SITE SERVICES LLP,active,llp,2016-04-12,,,OL6 8NL,False,False
OC411263,FINNEY7 LLP,active,llp,2016-04-11,,,DY14 8QQ,False,False
OC411503,PARCH ESTATES FOUR LLP,active,llp,2016-04-27,,,KT13 8DE,False,False
OC415210,ELM CAPITAL LLP,active,llp,2016-12-22,,,SW1Y 4LR,False,False
OC411372,EARLE RHODES LLP,active,llp,2016-04-19,,,WC1A 2SL,False,False
OC413171,AA NORTH SOUTH LLP,active,llp,2016-08-10,,,WA4 5UW,False,False
OC415287,SUGARMAN HOMES LLP,active,llp,2016-12-30,,,TN39 5ES,False,False
OC411399,D J & G A EVANS PROPERTY LLP,active,llp,2016-04-20,,,SY23 4PY,False,False
OC414786,COGENT BUILDING CONSULTANCY LLP,active,llp,2016-11-24,,,CB3 0NA,False,False
OC404400,SPONTANEOUS CHARTERING LLP,active,llp,2016-02-18,,,MK10 9RG,False,False
OC404372,ASTON HEIGHT LLP,active,llp,2016-02-17,,,WD6 2FX,False,False
OC415060,NEW END 3C LLP,active,llp,2016-12-13,,,NW5 1RT,False,False
OC403725,THE GAIT AND POSTURE CENTRE (HARLEY STREET) LLP,active,llp,2016-01-08,,,W1G 0PW,False,False
OC403968,CARR CONSULTING AND COMMUNICATIONS LLP,active,llp,2016-01-25,,,SG1 2FP,False,False
OC412724,KERNOW SURGICAL LLP,active,llp,2016-07-13,,,TR18 4GH,False,False
OC407641,FLEX BY MAPP LLP TRADING AS RE-DEFINED LLP,active,llp,2016-04-04,,,W1W 5QZ,False,False
OC415273,ENTERPRISE VENTURES (NE VENTURE FOUNDERS) LLP,active,llp,2016-12-30,,,PR1 8UQ,False,False
OC415270,ENTERPRISE VENTURES (NPIF YHTV EQUITY FOUNDERS) LLP,active,llp,2016-12-30,,,PR1 8UQ,False,False
OC411495,JOOM LLP,active,llp,2016-04-26,,,LS1 5PS,False,False
OC411663,ROCKET AND RUBY PROPERTIES LLP,active,llp,2016-05-05,,,L2 9UB,False,False
OC411247,OR ACCOUNTANCY LLP,active,llp,2016-04-10,,,WR9 9AY,False,False
OC403764,PAD CONSULT LLP,active,llp,2016-01-12,,,SW19 5EE,False,False
OC404697,KASTRA TRADING LLP,active,llp,2016-03-04,,,CB6 1RH,False,False
OC415146,A P ROBINSON & CO (GRIMSBY) LLP,active,llp,2016-12-17,,,DN31 3ER,False,False
OC415132,A P ROBINSON AUDIT LLP,active,llp,2016-12-17,,,DN31 3ER,False,False
OC414966,DELFIN PRIVATE OFFICE LLP,active,llp,2016-12-06,,,SW1Y 6AL,False,False
OC404567,EVANS & PAYNE LLP,active,llp,2016-02-27,,,SG4 0TP,False,False
OC404290,ROOF ANALYTICS LLP,active,llp,2016-02-12,,,WA3 6PL,False,False
OC414784,KNOWLE FARM LLP,active,llp,2016-11-24,,,TQ10 9JY,False,False
OC407171,KERSEYS SOLICITORS LLP,active,llp,2016-03-10,,,IP1 3HD,False,False
OC407390,HENLEY CAMLAND P LLP,active,llp,2016-03-21,,,W1K 3QT,False,False
OC414903,LEX GP LLP,active,llp,2016-12-01,,,HP6 5QD,False,False
OC412683,KENT MOTOR CARS LLP,active,llp,2016-07-11,,,LA14 1NB,False,False
OC411445,GMJL MANAGEMENT LLP,active,llp,2016-04-24,,,B90 8AH,False,False
OC414170,STANBURY LEISURE LLP,active,llp,2016-10-13,,,EX36 3LH,False,False
OC407242,GIRAFFE FINANCIAL LLP,active,llp,2016-03-13,,,NE28 7AT,False,False
OC407618,LEYFIELDS CONSULTING LLP,active,llp,2016-04-02,,,RG8 8RB,False,False
OC404109,CLAYTON MEDICAL PARTNERSHIP LLP,active,llp,2016-02-02,,,SO51 8GD,False,False
OC407317,JULIAN GOLDIE LLP,active,llp,2016-03-17,,,HA7 1FW,False,False
OC411553,KRUGER SIMPSON LLP,active,llp,2016-04-29,,,W1T 3LJ,False,False
OC413360,DRAKON HERITAGE AND CONSERVATION LLP,active,llp,2016-08-23,,,BS15 8LS,False,False
OC404657,STANERIC LLP,active,llp,2016-03-03,,,W1T 3LJ,False,False
OC408427,MONTEIRO PROPERTIES LLP,active,llp,2016-04-07,,,W3 7JF,False,False
OC403924,LINTEL CAPITAL UK ADVISORS LLP,active,llp,2016-01-21,,,GU33 7NQ,False,False
OC403946,JGSL LLP,active,llp,2016-01-22,,,ME13 7FD,False,False
OC404188,SIMONS MUIRHEAD BURTON LLP,active,llp,2016-02-05,,,W1T 3EY,False,False
OC415099,HAYES WARREN PROPERTIES LLP,active,llp,2016-12-15,,,BN11 1QR,False,False
OC403962,MORELAND WATERSIDE PROPERTIES LLP,active,llp,2016-01-25,,,SS9 1PE,False,False
OC411296,TEENA LLP,active,llp,2016-04-13,,,N3 1LF,False,False
OC411378,SUN SHINE (ILFORD) LLP,active,llp,2016-04-19,,,IG3 9UZ,False,False
OC413011,SORELLA HOUSING SOLUTIONS LLP,active,llp,2016-07-28,,,TN39 5ES,False,False
OC407659,STAPLETON GREEN LLP,active,llp,2016-04-05,,,EX31 1HB,False,False
OC404145,HAGUE & DIXON LLP,active,llp,2016-02-04,,,YO24 1GY,False,False
OC407135,CUMBERLAND HOUSE LLP,active,llp,2016-03-09,,,YO24 1GY,False,False
OC411598,MW2 (KINNERLEY) LLP,active,llp,2016-05-01,,,SY3 7FA,False,False
OC403918,MAPLEHURST CRAWLEY (RESI) LLP,active,llp,2016-01-21,,,CR0 0XJ,False,False
OC407552,ORCHARD VILLA INVESTMENTS LLP,active,llp,2016-03-31,,,E18 2QL,False,False
SO305919,CDS MARKETING LLP,active,llp,2016-12-28,,,G2 1QX,False,False
SO305916,ALPHA INTEGRATED SERVICES LLP,active,llp,2016-12-28,,,G2 1QX,False,False
SO305922,MILLER INDUSTRIES LLP,active,llp,2016-12-28,,,G2 1QX,False,False
SO305920,MODERN WEB VISION LLP,active,llp,2016-12-28,,,G2 1QX,False,False
OC407425,BRECHFA MTB LLP,active,llp,2016-03-23,,,TN31 6RS,False,False
OC407603,MANAGEMENT ANGLES SERVICES LLP,active,llp,2016-04-02,,,LE11 2RA,False,False
OC414890,PANINVEST (LONDON) LLP,active,llp,2016-11-30,,,N20 0RA,False,False
OC403668,MEADOWCROFT HOUSE LLP,active,llp,2016-01-05,,,N21 3NA,False,False
OC415138,POPPY AND LIME EVENTS LLP,active,llp,2016-12-17,,,PO30 4DR,False,False
OC404514,ABSOLUTE ELECTRICAL SOUTHERN LLP,active,llp,2016-02-24,,,BN17 7TL,False,False
OC407624,IFLOR FLOORING CONTRACTORS LLP,active,llp,2016-04-02,,,TN31 6RS,False,False
OC415260,JGR EDUCATE LLP,active,llp,2016-12-29,,,SA10 7RF,False,False
OC407654,PIPER VI GP LLP,active,llp,2016-04-05,,,W8 7AS,False,False
OC414700,C & S NOBLE RENTALS LLP,active,llp,2016-11-21,,,WF10 1LD,False,False
SO305619,ASGARD LLP,active,llp,2016-02-29,,,PA23 8QZ,False,False
10257377,TUNGATE CAPITAL PLC,active,plc,2016-06-29,,['66300'],GU34 2UF,False,False
10361298,CONVATEC GROUP PLC,active,plc,2016-09-06,,['96090'],W2 6LG,False,False
10174017,EVO DRINKS PLC,active,plc,2016-05-11,,['64204'],DE24 8GS,False,False
10172739,GRIP REIT PLC,active,plc,2016-05-10,,['68100'],NE1 4JE,False,False
10023274,ASSURA FINANCING PLC,active,plc,2016-02-24,,['64209'],WA14 1GY,False,False
10007477,MINERVA LENDING PLC,active,plc,2016-02-16,,['82990'],W1K 3HZ,False,False
10261717,WARPAINT LONDON PLC,active,plc,2016-07-04,,['46450'],SL0 9HW,False,False
10281033,FRANCHISE BRANDS PLC,active,plc,2016-07-15,,['70100'],SK10 2XF,False,False
10324217,LEODIS LEEDS HOLDING (2016) PLC,active,plc,2016-08-11,,['64209'],EC4M 8AB,False,False
10324184,DASHWOOD LONDON HOLDING (2016) PLC,active,plc,2016-08-10,,['64209'],EC4M 8AB,False,False
10029943,TBC BANK GROUP PLC,active,plc,2016-02-26,,['64205'],EC2N 4AG,False,False
10341359,AMA CORPORATION PLC,active,plc,2016-08-23,,"['46510', '46520']",SW5 0BJ,False,False
10219097,BRACKEN MIDCO1 PLC,active,plc,2016-06-07,,['64205'],SK8 3GW,False,False
10226386,LOCOSOCO GROUP PLC,active,plc,2016-06-10,,['64209'],SS9 3EB,False,False
10510999,RENTGUARANTOR HOLDINGS PLC,active,plc,2016-12-05,,['82990'],W1W 8DH,False,False
10186111,CONTANGO HOLDINGS PLC,active,plc,2016-05-18,,['70100'],EC1M 6BB,False,False
10004943,SHAFAA INVESTMENT PLC,active,plc,2016-02-15,,['82110'],W1J 7PR,False,False
10451754,PLACES FOR PEOPLE FINANCE PLC,active,plc,2016-10-28,,['68209'],WC1X 8QR,False,False
10399850,LLOYDS BANK CORPORATE MARKETS PLC,active,plc,2016-09-28,,['64191'],EC2V 7HN,False,False
10079623,INSTA247 PLC,active,plc,2016-03-23,,"['49320', '53201']",EC2A 4NE,False,False
10303228,FAYS FLOWERS GROUP PLC,active,plc,2016-07-29,,['70100'],SN6 6HE,False,False
10408072,LENDINVEST SECURED INCOME PLC,active,plc,2016-10-03,,"['64205', '64209']",W1T 5HD,False,False
10114644,EARNZ PLC,active,plc,2016-04-10,,['74909'],GL50 3PR,False,False
09979482,ARLINGTON NO.3 BOND ISSUER PLC,active,plc,2016-02-01,,['64209'],EC4M 8AB,False,False
10541091,CARDIOGENI PLC,active,plc,2016-12-28,,"['70100', '70229']",CV37 7GZ,False,False
10166359,PENNPETRO ENERGY PLC,active,plc,2016-05-06,,['06100'],W1W 8DH,False,False
10347906,DROIT PUBLIC LIMITED COMPANY,active,plc,2016-08-26,,['62012'],EC2A 2EW,False,False
10239054,THE TITHE VALUE PLC,active,plc,2016-06-20,,['62090'],W1W 5PF,False,False
10229630,HOLLYWOOD BOWL GROUP PLC,active,plc,2016-06-13,,"['93199', '93290']",HP2 7BW,False,False
10001337,LONDON WALL MORTGAGE CAPITAL PLC,active,plc,2016-02-11,,['82990'],EC2N 4AG,False,False
10475272,DIGITAL INFRASTRUCTURE GROUP PLC,active,plc,2016-11-11,,['63120'],W1W 7LT,False,False
10476913,S4 CAPITAL PLC,active,plc,2016-11-14,,['64209'],SW1A 1NX,False,False
09937144,M/S HH & SS HOLDINGS PLC,active,plc,2016-01-05,,"['64209', '64301', '64303', '64304']",W1W 7LT,False,False
