company_number,name,nationality,sic_codes,nationality_normalized,nationality_clean,sic_code,sic_2,industry
09006433,"JENNINGS, Michael Jonathan",English,['74909'],english,british,74909,74,Professional Services
08606029,"AZEMI, Agota",Romanian,['62012'],romanian,romanian,62012,62,Information & Communication
08606029,"SHAHAJ, Blerim",British,['62012'],british,british,62012,62,Information & Communication
09562317,"NIXON, Mark Anthony",British,['64999'],british,british,64999,64,Finance
16058424,"SAFHILL, Olivia Elouise",British,['69201'],british,british,69201,69,Professional Services
16651384,"HOGAN, Gemma Nicola",British,['47910'],british,british,47910,47,Retail
15799311,"JONES, Judith",British,"['85600', '96090']",british,british,85600,85,Other
17062146,"BODEN, Nicholas",British,['43330'],british,british,43330,43,Construction
15559024,"FLOREA, Ludmila",Romanian,['70229'],romanian,romanian,70229,70,Professional Services
13768940,"JOHNSON, Heather Abigail",British,"['62020', '70229']",british,british,62020,62,Information & Communication
13768940,"JOHNSON, Steven Martin John",British,"['62020', '70229']",british,british,62020,62,Information & Communication
12574076,"HUSSAIN, Salman",British,"['58190', '59200', '62020']",british,british,58190,58,Information & Communication
12574076,"RAMSEY, Katie Louise",British,"['58190', '59200', '62020']",british,british,58190,58,Information & Communication
12574076,"REGMI, Rohan",British,"['58190', '59200', '62020']",british,british,58190,58,Information & Communication
12574076,"CHOWDHRY, Prem Obiang",British,"['58190', '59200', '62020']",british,british,58190,58,Information & Communication
12574076,"MOKUOLU, Philip Oluwafeyiskiemi",British,"['58190', '59200', '62020']",british,british,58190,58,Information & Communication
13175384,"MOHANTY, Nina",American,['64999'],american,american,64999,64,Finance
03779658,"ALLEN, Matthew Charles",British,['01629'],british,british,01629,01,Agriculture & Mining
03779658,"ALLEN, Janet Marie",British,['01629'],british,british,01629,01,Agriculture & Mining
03779658,"ALLEN, Laura Elizabeth",British,['01629'],british,british,01629,01,Agriculture & Mining
03779658,"ALLEN, Simon John Charles",British,['01629'],british,british,01629,01,Agriculture & Mining
03779658,"FARRUGIA, Stephen Anthony",British,['01629'],british,british,01629,01,Agriculture & Mining
03779658,"HAWKES, Edward Jonathan Cameron",British,['01629'],british,british,01629,01,Agriculture & Mining
03779658,"JONAS, Marc Nicholas",British,['01629'],british,british,01629,01,Agriculture & Mining
09794284,"RIMMER, Jeffrey",British,['64999'],british,british,64999,64,Finance
08375196,"WILLIAMS, Joanne Glenda",British,"['64922', '68320', '81100']",british,british,64922,64,Finance
08375196,"EWINS, Aanand William",British,"['64922', '68320', '81100']",british,british,64922,64,Finance
08375196,"WILLIAMS, Richard Mark",British,"['64922', '68320', '81100']",british,british,64922,64,Finance
16377581,"ANDREW, Neil Michael",British,['41100'],british,british,41100,41,Construction
16377581,"TAMMARO, Robert",British,['41100'],british,british,41100,41,Construction
15630290,"NAVEED, Hamza",Pakistani,"['69202', '82990']",pakistani,pakistani,69202,69,Professional Services
16612997,"EVANGELOU, Andreas Kleanthis",British,['96090'],british,british,96090,96,Other
16612997,"MAMA, Theodoros",Cypriot,['96090'],cypriot,cypriot,96090,96,Other
07113761,"TOLLER, Dominic Andre Toulouse",British,['87200'],british,british,87200,87,Other
07113761,"TOLLER, Joanne",British,['87200'],british,british,87200,87,Other
07113761,"LINDLEY, Malcolm Garland",British,['87200'],british,british,87200,87,Other
16269954,"DARD, Bilal Asan",British,['78109'],british,british,78109,78,Other
SC605473,"LANG, Martin",British,['68100'],british,british,68100,68,Real Estate
10724240,"SANDHU, Avtar Singh",British,"['68209', '68320']",british,british,68209,68,Real Estate
10724240,"SANDHU, Bhupinder Singh",British,"['68209', '68320']",british,british,68209,68,Real Estate
10724240,"SANDHU, Bhupinder Singh",British,"['68209', '68320']",british,british,68209,68,Real Estate
10967246,"STEELE, Fenella",Irish,['46180'],irish,irish,46180,46,Retail
16459631,"QURESHI, Ibrahim Shehzad",British,['68320'],british,british,68320,68,Real Estate
12859903,"GROGAN, Sasha",British,"['68100', '68209', '68320']",british,british,68100,68,Real Estate
12859903,"MARSH, Jacob",British,"['68100', '68209', '68320']",british,british,68100,68,Real Estate
12859903,"PHILBY, Domonic Dionne John",British,"['68100', '68209', '68320']",british,british,68100,68,Real Estate
12859903,"SMITH, Stuart",British,"['68100', '68209', '68320']",british,british,68100,68,Real Estate
09395744,"LAWRENCE, Chiabass",British,['68320'],british,british,68320,68,Real Estate
09395744,"FONCHA, Joseph",British,['68320'],british,british,68320,68,Real Estate
09395744,"LAWRENCE, Chiabass",British,['68320'],british,british,68320,68,Real Estate
09395744,"PARMAR, Nisha",Indian,['68320'],indian,indian,68320,68,Real Estate
09395744,"REDAOUNIA, Abla",British,['68320'],british,british,68320,68,Real Estate
06183610,"DE MAID, Jeremy Alan",British,['68310'],british,british,68310,68,Real Estate
06183610,"DE MAID, Jonathon Mark",British,['68310'],british,british,68310,68,Real Estate
06183610,"PIDDOCK, Richard Anthony Heywood",British,['68310'],british,british,68310,68,Real Estate
06183610,"CURRAN, Daniel Thomas Anthony",British,['68310'],british,british,68310,68,Real Estate
06183610,"DANIELS, Nathan",British,['68310'],british,british,68310,68,Real Estate
06183610,"DANIELS, Tania",British,['68310'],british,british,68310,68,Real Estate
06183610,"PINNER, Warren Ronald",British,['68310'],british,british,68310,68,Real Estate
06220897,"CHARROUF, Driss",British,['43999'],british,british,43999,43,Construction
09781340,"SCOTT, Jonathon Gower Shenton",British,['70229'],british,british,70229,70,Professional Services
09781340,"SHARMAN, Mark Andrew",British,['70229'],british,british,70229,70,Professional Services
15872935,"HARWOOD, Alex",British,['68320'],british,british,68320,68,Real Estate
16398949,"BOWDEN, Robert John",British,['69203'],british,british,69203,69,Professional Services
16398949,"DETHRIDGE, Frank Kevin",British,['69203'],british,british,69203,69,Professional Services
15354973,"SHEFFIELD, Leon Anthony William",British,['68209'],british,british,68209,68,Real Estate
15354973,"SHEFFIELD, Leon Anthony William",British,['68209'],british,british,68209,68,Real Estate
10977526,"NUTTING, Abby Claire",British,"['68100', '68209']",british,british,68100,68,Real Estate
10977526,"NUTTING, Liam James",British,"['68100', '68209']",british,british,68100,68,Real Estate
16310044,"NEWICK, Christopher",British,['68209'],british,british,68209,68,Real Estate
16310044,"NEWICK, Thomas James",British,['68209'],british,british,68209,68,Real Estate
16310044,"PEREZ, Amy Jane",British,['68209'],british,british,68209,68,Real Estate
09023476,"NOWLAN, Peter",Irish,"['43320', '43330', '43341', '43390']",irish,irish,43320,43,Construction
09023476,"NOWLAN, Soheila",British,"['43320', '43330', '43341', '43390']",british,british,43320,43,Construction
09023476,"DARVISHI, Asal",Uk,"['43320', '43330', '43341', '43390']",uk,british,43320,43,Construction
16561148,"STRATFORD, Jason",Welsh,['98000'],welsh,british,98000,98,Other
17076362,"ABDULGAFAR, Farida",Nigerian,['68320'],nigerian,nigerian,68320,68,Real Estate
17076362,"BAZUNU, Onome Charity",Nigerian,['68320'],nigerian,nigerian,68320,68,Real Estate
17076362,"ODEWALE, Oluwaseun",Nigerian,['68320'],nigerian,nigerian,68320,68,Real Estate
17076362,"ODUSINA, Mayowa Victor",Nigerian,['68320'],nigerian,nigerian,68320,68,Real Estate
17076362,"OGHENEMARO, Udinmwen Betty",Nigerian,['68320'],nigerian,nigerian,68320,68,Real Estate
16791342,"TRAYNOR, Shane Michael",British,['82990'],british,british,82990,82,Other
16791342,"WILLIAMS, Scott Luis",British,['82990'],british,british,82990,82,Other
16791342,"WALKER, Tony Lee",British,['82990'],british,british,82990,82,Other
16508558,"PINNOCK, Marland Anthony",Jamaican,"['68100', '68209']",jamaican,jamaican,68100,68,Real Estate
13287930,"DOHERTY, Peter Daniel",Irish,"['62012', '63120']",irish,irish,62012,62,Information & Communication
SC707482,"PAKULA, Damian Wojciech",Polish,['47799'],polish,polish,47799,47,Retail
SC707482,"PIOTROWSKA, Ania",Polish,['47799'],polish,polish,47799,47,Retail
15676975,"ADELBURGH, Haydn Charles",English,['68209'],english,british,68209,68,Real Estate
15867965,"HARVEY, Laura",British,['68320'],british,british,68320,68,Real Estate
16965119,"BEGUM, Shajna Aamilah",British,['68209'],british,british,68209,68,Real Estate
12774247,"PATEL, Yogesh Kumar, Dr",British,"['68100', '68209']",british,british,68100,68,Real Estate
12774247,"PATEL, Yanushka Mahendra, Dr",British,"['68100', '68209']",british,british,68100,68,Real Estate
15949056,"ABDULLAH, Ibrahim",British,['68320'],british,british,68320,68,Real Estate
15949056,"MAHAMOUD, Egal",Dutch,['68320'],dutch,dutch,68320,68,Real Estate
12715823,"PARCIU, Adelin","British,Romanian","['68100', '68209', '68320']","british,romanian",british,68100,68,Real Estate
10820606,"XHIXHA, Asllan",British,['68100'],british,british,68100,68,Real Estate
10415825,"FATH, Stuart Douglas Ian",British,"['68100', '68209']",british,british,68100,68,Real Estate
14709372,"SEALE, Stephen",British,['68209'],british,british,68209,68,Real Estate
04304716,"HAUGHAN, Diane",British,['68310'],british,british,68310,68,Real Estate
04304716,"HAUGHAN, Russell Parker",English,['68310'],english,british,68310,68,Real Estate
04304716,"DUNCAN, Brian Matheson",British,['68310'],british,british,68310,68,Real Estate
04304716,"DUNCAN, Shirley",British,['68310'],british,british,68310,68,Real Estate
14035176,"CONSTANTINOU, Andrew",British,['73110'],british,british,73110,73,Professional Services
14035176,"CONSTANTINOU, Claire",British,['73110'],british,british,73110,73,Professional Services
14035176,"STALLARD, Andrew Philip",British,['73110'],british,british,73110,73,Professional Services
10946845,"EFTHYMIOU, Kyri",British,['68100'],british,british,68100,68,Real Estate
10946845,"HOSEIN, Nasser",British,['68100'],british,british,68100,68,Real Estate
12508259,"SIERA, Hardeep Singh",British,"['68100', '68209']",british,british,68100,68,Real Estate
12508259,"SIERA, Sareena",British,"['68100', '68209']",british,british,68100,68,Real Estate
12508259,"SANGER, Jasbir",British,"['68100', '68209']",british,british,68100,68,Real Estate
12508259,"SANGER, Joginder Pal",British,"['68100', '68209']",british,british,68100,68,Real Estate
12508259,"SIERA, Hardeep Singh",British,"['68100', '68209']",british,british,68100,68,Real Estate
04095523,"RAFAT, Fariba",British,['68310'],british,british,68310,68,Real Estate
13957086,"CULLIS, Robert Brian",British,['42990'],british,british,42990,42,Construction
13957086,"CULLIS, Stacey Jay",British,['42990'],british,british,42990,42,Construction
14021918,"BOTCHWAY, Sophia",British,"['69201', '69203']",british,british,69201,69,Professional Services
07978401,"MODI, Shreya",British,"['69201', '69202']",british,british,69201,69,Professional Services
07978401,"SHAH, Jay",British,"['69201', '69202']",british,british,69201,69,Professional Services
07978401,"BELL, Kenneth",British,"['69201', '69202']",british,british,69201,69,Professional Services
07978401,"HAYNES, Andrew Barry",British,"['69201', '69202']",british,british,69201,69,Professional Services
07978401,"HAYNES, Karen",British,"['69201', '69202']",british,british,69201,69,Professional Services
05576380,"PERERA, Armand Chimmaya",Sri Lankan,"['69202', '70100', '70229']",sri lankan,sri lankan,69202,69,Professional Services
05576380,"PERERA, Devaki",Sri Lankan,"['69202', '70100', '70229']",sri lankan,sri lankan,69202,69,Professional Services
10945218,"HOPKINS, Craig Robert",British,"['69201', '69202']",british,british,69201,69,Professional Services
14713187,"ONUBOGU, Echezona Nnakwue",British,"['43999', '68209', '68320', '70229']",british,british,43999,43,Construction
11531571,"ONUBOGU, Echezona Nnakwue",British,['64922'],british,british,64922,64,Finance
12082921,"ROBERTS, Anthony Philip",British,['43390'],british,british,43390,43,Construction
07045719,"ONUBOGU, Echezona Nnakwue",British,"['43999', '68320', '70229']",british,british,43999,43,Construction
07463761,"KORN, Madeline Lindsey, Dr",British,['68209'],british,british,68209,68,Real Estate
07463761,"KAHAN, Barbara",British,['68209'],british,british,68209,68,Real Estate
06205759,"HANCOCK, Jennifer Anne",British,['68310'],british,british,68310,68,Real Estate
06205759,"FOUNTAIN, Paula Joan",British,['68310'],british,british,68310,68,Real Estate
06205759,"MCLAREN-CLARK, William",British,['68310'],british,british,68310,68,Real Estate
06205759,"SMEE, Chloe",British,['68310'],british,british,68310,68,Real Estate
16242546,"MORRELL, Samuel James",British,['68100'],british,british,68100,68,Real Estate
16242546,"SWINFIELD, Reuben Francisco",British,['68100'],british,british,68100,68,Real Estate
13644404,"KAUR, Amandeep",British,"['68100', '68209']",british,british,68100,68,Real Estate
13644404,"PAWAR, Sukhvinder Singh",British,"['68100', '68209']",british,british,68100,68,Real Estate
13644404,"SINGH PAWAR, Sukhvinder",British,"['68100', '68209']",british,british,68100,68,Real Estate
03055738,"NOBLE, Sharon",British,['68100'],british,british,68100,68,Real Estate
03055738,"FEGAN, Christopher Andrew",British,['68100'],british,british,68100,68,Real Estate
03055738,"NOBLE, Garry William Balfour",British,['68100'],british,british,68100,68,Real Estate
08500588,"CHEETHAM, Ian Robert",British,['68100'],british,british,68100,68,Real Estate
08500588,"DICKIN, Nigel Charles",British,['68100'],british,british,68100,68,Real Estate
14377943,"GEORGE, Janson",Indian,"['68100', '68201', '68209', '68320']",indian,indian,68100,68,Real Estate
16487961,"CHAKAODZA, Juliana",Zimbabwean,['68209'],zimbabwean,zimbabwean,68209,68,Real Estate
13044839,"MILLS, Charlotte Elizabeth Diane",British,['68209'],british,british,68209,68,Real Estate
13044839,"MILLS, Liam",British,['68209'],british,british,68209,68,Real Estate
16184514,"ACTON, Liam David Paul",British,['68209'],british,british,68209,68,Real Estate
14364392,"JARMAN, Arron",British,['68209'],british,british,68209,68,Real Estate
08544126,"JACOB, Martin David",British,['43290'],british,british,43290,43,Construction
12625176,"MILLION, Paul Sutton",British,['99999'],british,british,99999,99,Other
09620598,"ROWE, Mark Nicholas",British,['82990'],british,british,82990,82,Other
10063600,"DOCHERTY, Daniel",British,['68100'],british,british,68100,68,Real Estate
10063600,"DUNCAN, Ann Marie",British,['68100'],british,british,68100,68,Real Estate
10154638,"KING, Stewart John",British,['68320'],british,british,68320,68,Real Estate
10154638,"CROSS, Gary",British,['68320'],british,british,68320,68,Real Estate
14892112,"SMITH, Allan",British,['68209'],british,british,68209,68,Real Estate
15696478,"SMITH, Allan Carl",British,['82990'],british,british,82990,82,Other
15696478,"HILLER-JONES, George William",British,['82990'],british,british,82990,82,Other
14034645,"GUJA, Oleg",Romanian,"['68310', '68320']",romanian,romanian,68310,68,Real Estate
08207284,"CROSS, Serle Oliver",British,['99999'],british,british,99999,99,Other
08207284,"CROSS, Stephen James",British,['99999'],british,british,99999,99,Other
03084377,"ALLEN, Robert John",British,['96090'],british,british,96090,96,Other
03084377,"FOLWELL, Susan Dorothy",English,['96090'],english,british,96090,96,Other
13716523,"GILLILAND, Patrick",British,['68100'],british,british,68100,68,Real Estate
13716449,"GILLILAND, Patrick",British,['68320'],british,british,68320,68,Real Estate
08727188,"BURGESS, Ian Barry",British,['68201'],british,british,68201,68,Real Estate
08727188,"DELOHERY, Joanne Sonja",British,['68201'],british,british,68201,68,Real Estate
08727188,"GORE, Colin Stewart",British,['68201'],british,british,68201,68,Real Estate
08727188,"RUSSELL, Alice",British,['68201'],british,british,68201,68,Real Estate
08727188,"RUSSELL, John",British,['68201'],british,british,68201,68,Real Estate
08727188,"RUSSELL, Karen",British,['68201'],british,british,68201,68,Real Estate
NI634986,"MCCOY, Cathal",Northern Irish,['73110'],northern irish,northern irish,73110,73,Professional Services
NI634986,"MCCOY, Feilim Paul",Irish,['73110'],irish,irish,73110,73,Professional Services
04797204,"HARRILL, Clive William",British,['82990'],british,british,82990,82,Other
04797204,"HARRILL, Judith Ann",British,['82990'],british,british,82990,82,Other
14361644,"YOUSAF, Husnain",Pakistani,"['41201', '41202', '43999']",pakistani,pakistani,41201,41,Construction
14361644,"ABRAR, Haseeb",Pakistani,"['41201', '41202', '43999']",pakistani,pakistani,41201,41,Construction
14361644,"FARUKH, Hussain",British,"['41201', '41202', '43999']",british,british,41201,41,Construction
14361644,"THORNTON, Nuala Martine",British,"['41201', '41202', '43999']",british,british,41201,41,Construction
16810433,"RAFIQ, Mohammed",British,['68209'],british,british,68209,68,Real Estate
12356572,"GARDINER, Andrew John",English,['68310'],english,british,68310,68,Real Estate
13947077,"DECMAR, Alexander",British,['68310'],british,british,68310,68,Real Estate
13947077,"DECMAR, Rubeda",British,['68310'],british,british,68310,68,Real Estate
17101907,"NAZ, Amber",Pakistani,['68100'],pakistani,pakistani,68100,68,Real Estate
12237293,"NADIR, Said",Italian,"['68100', '68310', '68320']",italian,italian,68100,68,Real Estate
12237293,"MAROOF, Hekmatullah",Afghan,"['68100', '68310', '68320']",afghan,afghan,68100,68,Real Estate
10546327,"BLAND, Richard James",British,['70221'],british,british,70221,70,Professional Services
10546327,"BLAND, Richard James",British,['70221'],british,british,70221,70,Professional Services
10546327,"CINNAMOND, Claire",British,['70221'],british,british,70221,70,Professional Services
13056793,"FELDMAN, Mandy",Irish,['68320'],irish,irish,68320,68,Real Estate
06749400,"BROWNE, Steven",British,['81100'],british,british,81100,81,Other
06749400,"STEAD, Richard Peter",British,['81100'],british,british,81100,81,Other
06749400,"ADAMS, Laurence Douglas",British,['81100'],british,british,81100,81,Other
13025009,"DORSETT-VIDAL, Dominique Tamara",British,"['64922', '68100', '68209']",british,british,64922,64,Finance
13025009,"VIDAL, Bentley Lewis",British,"['64922', '68100', '68209']",british,british,64922,64,Finance
15853131,"CECY, Scott",British,['70229'],british,british,70229,70,Professional Services
15853131,"CECY, Scott",British,['70229'],british,british,70229,70,Professional Services
SC841439,"SADIQ, Abdul Farooq",Pakistani,"['68100', '68201', '98000']",pakistani,pakistani,68100,68,Real Estate
14641099,"AGBANDJE, Lloyd",British,"['68100', '68209', '68320']",british,british,68100,68,Real Estate
00516393,"PALMER, David",British,['99999'],british,british,99999,99,Other
00516393,"PALMER, Jill",British,['99999'],british,british,99999,99,Other
00516393,"PALMER, Marian",British,['99999'],british,british,99999,99,Other
00516393,"PALMER, Roy Mervin",British,['99999'],british,british,99999,99,Other
15287320,"WALKER, David",British,['82990'],british,british,82990,82,Other
11115964,"HECK, Anabel",German,['68310'],german,german,68310,68,Real Estate
13248707,"BRANCH, Aaron",British,"['68100', '68209']",british,british,68100,68,Real Estate
16009819,"LEEBURN, Susan",British,['68310'],british,british,68310,68,Real Estate
07110051,"BENNETT, Dawn",British,['82990'],british,british,82990,82,Other
07110051,"LAWSON, Sally Ann",British,['82990'],british,british,82990,82,Other
07110051,"GREGORY, Kate",British,['82990'],british,british,82990,82,Other
07110051,"MILLS, Karen Jane",British,['82990'],british,british,82990,82,Other
12451567,"MOORE, Kenneth",British,['68310'],british,british,68310,68,Real Estate
12451567,"HARRIES, Simon James",British,['68310'],british,british,68310,68,Real Estate
12451567,"MOORE, Kenneth",British,['68310'],british,british,68310,68,Real Estate
12451567,"MORROW, Andrew Ian Paul",British,['68310'],british,british,68310,68,Real Estate
09923408,"EVANS, Gareth Andrew",British,['68320'],british,british,68320,68,Real Estate
09923408,"PRICE, Robert Alexander",British,['68320'],british,british,68320,68,Real Estate
09923408,"TIMMS, Steven John",British,['68320'],british,british,68320,68,Real Estate
06592542,"MASON, Michelle Joy",British,['70229'],british,british,70229,70,Professional Services
06592542,"MASON, Timothy Richard",British,['70229'],british,british,70229,70,Professional Services
SC515062,"SUTHERLAND, Ann Frances",British,['68320'],british,british,68320,68,Real Estate
SC515062,"SUTHERLAND, Graeme Steven",British,['68320'],british,british,68320,68,Real Estate
10614237,"ANNON, Darren Carlton",British,"['68100', '68209', '68320']",british,british,68100,68,Real Estate
10614237,"FAGAN, Alison",British,"['68100', '68209', '68320']",british,british,68100,68,Real Estate
10614237,"FAGAN, Antoinette",Irish,"['68100', '68209', '68320']",irish,irish,68100,68,Real Estate
16296073,"WELLINGTON, Matthew John",British,['68209'],british,british,68209,68,Real Estate
11223293,"SWORN, Adrian",British,['68100'],british,british,68100,68,Real Estate
15869492,"KEENAN, Vanessa Elizabeth Wills",British,['68310'],british,british,68310,68,Real Estate
17085578,"THOMAS, Silko-Amari Otieno",British,['58290'],british,british,58290,58,Information & Communication
15784741,"DENISENKO, Denis",Russian,['62012'],russian,russian,62012,62,Information & Communication
15784741,"HOOK, Callum",British,['62012'],british,british,62012,62,Information & Communication
10471281,"KELLAH, Hawa",British,['68100'],british,british,68100,68,Real Estate
14129862,"KIRBY, Hugo Giles Stephen Astley",British,['68100'],british,british,68100,68,Real Estate
14129862,"WHEATMAN, Charles Hugh",British,['68100'],british,british,68100,68,Real Estate
13209208,"AHADI, Sadiq",British,"['68100', '68209']",british,british,68100,68,Real Estate
14902351,"STOCK, Paul Albert",British,"['68100', '68209']",british,british,68100,68,Real Estate
11789257,"PALFY, Eren",Albanian,['98000'],albanian,albanian,98000,98,Other
11789257,"PALFY, Hajnalka Edit",Hungarian,['98000'],hungarian,hungarian,98000,98,Other
09138055,"BASHIR, Razhwana",British,"['68100', '68209']",british,british,68100,68,Real Estate
09138055,"BASHIR, Razhwana",British,"['68100', '68209']",british,british,68100,68,Real Estate
09138055,"BASHIR, Uzma",British,"['68100', '68209']",british,british,68100,68,Real Estate
16752070,"KNOWLES, Liam",English,['68209'],english,british,68209,68,Real Estate
13836349,"NEVIDIMY, Mihail",Estonian,"['68100', '68201', '68209', '68320']",estonian,estonian,68100,68,Real Estate
13836349,"RADAEV, Roman",Estonian,"['68100', '68201', '68209', '68320']",estonian,estonian,68100,68,Real Estate
12289259,"ADEROBA, Adejoke",British,"['68100', '68209']",british,british,68100,68,Real Estate
12289259,"AJAYI, Olamide",British,"['68100', '68209']",british,british,68100,68,Real Estate
12289259,"MATTHEW, Oluwatosin",British,"['68100', '68209']",british,british,68100,68,Real Estate
11287803,"DAVIES, Jo-Anne Nicola",English,['68209'],english,british,68209,68,Real Estate
11287803,"DAVIES, Paul Anthony",British,['68209'],british,british,68209,68,Real Estate
04454378,"RUSSELL, David",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"CHARNLEY, Lee Christian",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"HIGGINS, Adam Stuart",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"HUNTER, Ian",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"MAGILL, Ella",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"POZZONI, Dominic",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"RUSSELL, Alexander James",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"RUSSELL, Victoria",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"WARDLE, Paul Martin",British,"['68100', '68209']",british,british,68100,68,Real Estate
04454378,"WYSE, Ewan Gordon",British,"['68100', '68209']",british,british,68100,68,Real Estate
14964929,"HARROD, Ella Danielle",British,['64305'],british,british,64305,64,Finance
14964929,"RICHARDSON-WORSFOLD, Mark Andrew",British,['64305'],british,british,64305,64,Finance
10051582,"COHEN, Glenn Howard",British,['68100'],british,british,68100,68,Real Estate
10051582,"OKUMORI, Hiroko",Japanese,['68100'],japanese,japanese,68100,68,Real Estate
15665636,"DAUD, Tahir",Pakistani,"['43210', '43220', '66210', '71122']",pakistani,pakistani,43210,43,Construction
14919575,"SHEIKH, Yusuf",British,"['68100', '68209']",british,british,68100,68,Real Estate
13483131,"KASFIKIS, Jeff",British,"['74902', '74909']",british,british,74902,74,Professional Services
04964825,"CORNACCHIONE, Alison Lee",British,['43390'],british,british,43390,43,Construction
04964825,"CORNACCHIONE, Domenico William",British,['43390'],british,british,43390,43,Construction
12937293,"FORSTER, Robin Scott",British,['87100'],british,british,87100,87,Other
14473633,"FLETCHER, Terry",British,['68209'],british,british,68209,68,Real Estate
08619137,"WOODLEY, Janet Eva",British,['68100'],british,british,68100,68,Real Estate
08619137,"WOODLEY, Peter",British,['68100'],british,british,68100,68,Real Estate
16024176,"LEES, Michelle",British,['68100'],british,british,68100,68,Real Estate
16518417,"RIMMER, Harry Mikel",British,['63110'],british,british,63110,63,Information & Communication
00872154,"CAPSTICK DALE, Simon Rodney",British,['41100'],british,british,41100,41,Construction
00872154,"CAPSTICK DALE, John Rodney",British,['41100'],british,british,41100,41,Construction
00872154,"CAPSTICK-DALE, Daniel Joseph",British,['41100'],british,british,41100,41,Construction
00872154,"CAPSTICK-DALE, Nicholas John",British,['41100'],british,british,41100,41,Construction
14345088,"JUNDI, Humam",British,"['68100', '68209', '68320']",british,british,68100,68,Real Estate
06713290,"QUINN, Andrea Dorothy",British,['70229'],british,british,70229,70,Professional Services
06713290,"KAHAN, Barbara",British,['70229'],british,british,70229,70,Professional Services
06713290,"QUINN, Michael Christopher",British,['70229'],british,british,70229,70,Professional Services
12188915,"WELLS, Steven Edward",British,"['68100', '68209']",british,british,68100,68,Real Estate
12188915,"FLETCHER, Lauren",British,"['68100', '68209']",british,british,68100,68,Real Estate
12188915,"WELLS, Mark Andrew",British,"['68100', '68209']",british,british,68100,68,Real Estate
12188915,"WELLS, William Thomas",British,"['68100', '68209']",british,british,68100,68,Real Estate
12188915,"WELLS, William Thomas",British,"['68100', '68209']",british,british,68100,68,Real Estate
06705056,"KISS, Manuela",Austrian,"['68310', '99000']",austrian,austrian,68310,68,Real Estate
09507153,"ECKHARDT, Rupert Henry Bennett",British,['64999'],british,british,64999,64,Finance
12165758,"VERSCHUUR, Aiken",British,"['68100', '68201', '68209', '68320']",british,british,68100,68,Real Estate
SC731317,"BENNETT, Steven",Scottish,['68209'],scottish,british,68209,68,Real Estate
14354892,"THEMISTOCLI, Panayiotis",British,['68310'],british,british,68310,68,Real Estate
07904380,"POPE, Nicholas Alexander Brownfield",British,['99999'],british,british,99999,99,Other
07904380,"STRUDWICK, Henry Giles",British,['99999'],british,british,99999,99,Other
15125368,"CHANA, Ravinder, Mr.",British,['58120'],british,british,58120,58,Information & Communication
16070087,"ISMAILAJ, Krenar",British,['43390'],british,british,43390,43,Construction
04300889,"ELEFTHERAKI, John",British,['43220'],british,british,43220,43,Construction
09071314,"HOWES, David Michael",British,['82990'],british,british,82990,82,Other
09071314,"BORELLA, Matteo Adriano Gavazzi",Italian,['82990'],italian,italian,82990,82,Other
09071314,"MINKOFF, Nadia",British,['82990'],british,british,82990,82,Other
09071314,"PARADISGARTEN, Michelle",British,['82990'],british,british,82990,82,Other
09071314,"SPITZ, Robyn, Ms.","South African,French",['82990'],"south african,french",south african,82990,82,Other
16774892,"KORYNIAKA, Geraint Joshua",British,['43390'],british,british,43390,43,Construction
16774892,"MALLETT, Matthew Christopher",British,['43390'],british,british,43390,43,Construction
13937832,"WILKINSON, Colin",English,"['63110', '74100']",english,british,63110,63,Information & Communication
13937832,"WILKINSON, Katie",English,"['63110', '74100']",english,british,63110,63,Information & Communication
13085477,"TYLER, Belinda Jane",English,['64999'],english,british,64999,64,Finance
13085477,"TYLER, Edward Richard",British,['64999'],british,british,64999,64,Finance
14773393,"MCCARTHY, Joseph Michael",Irish,['82302'],irish,irish,82302,82,Other
01107725,"HEMMINGS, Norma Rosalie",British,['68310'],british,british,68310,68,Real Estate
01107725,"HEMMINGS, Florence Alice",British,['68310'],british,british,68310,68,Real Estate
01107725,"HEMMINGS, John James",British,['68310'],british,british,68310,68,Real Estate
15295565,"FEERICK, Sean Aarron, Mr.",British,['43999'],british,british,43999,43,Construction
05449597,"HALL, Colin Eric",British,['68320'],british,british,68320,68,Real Estate
05449597,"HALL, Thomas Edward",British,['68320'],british,british,68320,68,Real Estate
05449597,"HALL, Claire Elizabeth",British,['68320'],british,british,68320,68,Real Estate
05449597,"LOOSEMORE, Michael Charles",British,['68320'],british,british,68320,68,Real Estate
05449597,"SINGH, Satnam",British,['68320'],british,british,68320,68,Real Estate
15441328,"TAYLOR, James",Welsh,['68320'],welsh,british,68320,68,Real Estate
16489581,"MEANEY, Jacob Thomas",British,"['38110', '38210', '49420']",british,british,38110,38,Other
15814985,"HUSSAIN, Sajjad",British,"['68100', '68320']",british,british,68100,68,Real Estate
